id,name,city_id,City name,subarea_id,lat,lng,"Locality,city name"
1165,Chinchwad,1259229,Pune,32,18.64084,73.7221,"Chinchwad,Pune"
1166,Hinjewadi,1259229,Pune,32,18.59706,73.71882,"Hinjewadi,Pune"
1167,Ganeshkhind,1259229,Pune,32,18.55959,73.81708,"Ganeshkhind,Pune"
1168,Kasarwadi,1259229,Pune,32,18.60609,73.82279,"Kasarwadi,Pune"
1713,Lallgarh Campus,4,Bikaner,,28.02294,73.31192,"Lallgarh Campus,Bikaner"
1725,Surajpole,1253987,Udaipur,,24.57951,73.69604,"Surajpole,Udaipur"
1737,Sisarma,1253987,Udaipur,,24.59529,73.66495,"Sisarma,Udaipur"
1749,Chungi naka,1253987,Udaipur,,27.73498,75.47115,"Chungi naka,Udaipur"
1759,Arossim,1,Goa,,15.33719,73.90365,"Arossim,Goa"
1769,Verem,1,Goa,,15.50625,73.80956,"Verem,Goa"
890,Austin Town,1277333,Bangalore,12,12.96164,77.61331,"Austin Town,Bangalore"
897,Avenue Road,1277333,Bangalore,12,12.96864,77.57904,"Avenue Road,Bangalore"
889,Basavanagudi,1277333,Bangalore,12,12.94212,77.57536,"Basavanagudi,Bangalore"
891,Chikpet,1277333,Bangalore,12,12.97092,77.57631,"Chikpet,Bangalore"
901,Church Street,1277333,Bangalore,12,12.9751,77.6047,"Church Street,Bangalore"
893,Commercial Street,1277333,Bangalore,12,12.9822,77.60834,"Commercial Street,Bangalore"
898,Cox Town,1277333,Bangalore,12,12.99547,77.62341,"Cox Town,Bangalore"
894,R.T Nagar,1277333,Bangalore,12,13.01957,77.59681,"R.T Nagar,Bangalore"
900,Richmond town,1277333,Bangalore,12,12.96338,77.60349,"Richmond town,Bangalore"
896,Shivajinagar,1277333,Bangalore,12,12.9868,77.6094,"Shivajinagar,Bangalore"
892,Vittal Mallya Road.,1277333,Bangalore,12,12.97113,77.59725,"Vittal Mallya Road.,Bangalore"
902,Bellandur,1277333,Bangalore,13,12.92603,77.67625,"Bellandur,Bangalore"
873,Model Town,1273294,Delhi,6,28.71587,77.19107,"Model Town,Delhi"
876,Shalimar Bagh,1273294,Delhi,6,28.71641,77.15459,"Shalimar Bagh,Delhi"
867,Azadpur,1273294,Delhi,6,28.71277,77.16723,"Azadpur,Delhi"
866,Ashok Vihar,1273294,Delhi,6,28.68846,77.17575,"Ashok Vihar,Delhi"
886,Manesar,1273294,Delhi,61,28.37546,76.90668,"Manesar,Delhi"
881,Greater Noida,1273294,Delhi,62,28.47439,77.50399,"Greater Noida,Delhi"
895,Adugodi,1277333,Bangalore,12,12.94216,77.6027,"Adugodi,Bangalore"
904,Brigade Road,1277333,Bangalore,13,12.97131,77.60699,"Brigade Road,Bangalore"
903,Brookefield,1277333,Bangalore,13,12.97123,77.71484,"Brookefield,Bangalore"
905,Domlur Layout,1277333,Bangalore,13,12.96099,77.63873,"Domlur Layout,Bangalore"
906,HRBR Layout,1277333,Bangalore,13,13.01914,77.64645,"HRBR Layout,Bangalore"
911,Indira Nagar,1277333,Bangalore,13,12.97189,77.64115,"Indira Nagar,Bangalore"
907,ITPL Road,1277333,Bangalore,13,12.99079,77.72207,"ITPL Road,Bangalore"
908,Kadugodi,1277333,Bangalore,13,12.99267,77.75322,"Kadugodi,Bangalore"
909,Old Airport Road,1277333,Bangalore,13,12.95463,77.68225,"Old Airport Road,Bangalore"
910,Whitefield,1277333,Bangalore,13,12.9698,77.74995,"Whitefield,Bangalore"
912,Banaswadi,1277333,Bangalore,14,13.01196,77.64713,"Banaswadi,Bangalore"
913,Bel Road,1277333,Bangalore,14,13.03024,77.57058,"Bel Road,Bangalore"
914,Frazer Town,1277333,Bangalore,14,12.99715,77.61426,"Frazer Town,Bangalore"
915,Hebbal,1277333,Bangalore,14,13.03464,77.58942,"Hebbal,Bangalore"
917,Hennur,1277333,Bangalore,14,13.04028,77.64502,"Hennur,Bangalore"
916,Hesaraghatta,1277333,Bangalore,14,13.134,77.4788,"Hesaraghatta,Bangalore"
919,Jalahalli,1277333,Bangalore,14,13.05277,77.5419,"Jalahalli,Bangalore"
918,Malleshwaram,1277333,Bangalore,14,13.00306,77.56429,"Malleshwaram,Bangalore"
920,Nandhini Layout,1277333,Bangalore,14,13.01599,77.53382,"Nandhini Layout,Bangalore"
921,ST. Thomas Town,1277333,Bangalore,14,13.01331,77.62154,"ST. Thomas Town,Bangalore"
922,Yelahanka,1277333,Bangalore,14,13.09445,77.58601,"Yelahanka,Bangalore"
923,Bannerghatta Road,1277333,Bangalore,15,12.88903,77.59933,"Bannerghatta Road,Bangalore"
924,BTM Layout,1277333,Bangalore,15,12.91658,77.61012,"BTM Layout,Bangalore"
925,Electronics City,1277333,Bangalore,15,12.83994,77.677,"Electronics City,Bangalore"
926,Hosur Road,1277333,Bangalore,15,12.90294,77.63153,"Hosur Road,Bangalore"
928,J.P Nagar,1277333,Bangalore,15,12.91049,77.58572,"J.P Nagar,Bangalore"
934,Konanakunte,1277333,Bangalore,15,12.8857,77.56655,"Konanakunte,Bangalore"
929,Langford Town,1277333,Bangalore,15,12.95699,77.60277,"Langford Town,Bangalore"
930,Magrath Road,1277333,Bangalore,15,12.97014,77.61085,"Magrath Road,Bangalore"
933,Mission Road,1277333,Bangalore,15,12.96249,77.59206,"Mission Road,Bangalore"
932,Museum Road,1277333,Bangalore,15,12.97225,77.60427,"Museum Road,Bangalore"
935,Raja Ram Mohan Roy Road,1277333,Bangalore,15,12.9716,77.59456,"Raja Ram Mohan Roy Road,Bangalore"
937,St.Marks Road,1277333,Bangalore,15,12.97233,77.60119,"St.Marks Road,Bangalore"
936,Vivek Nagar,1277333,Bangalore,15,12.95449,77.61907,"Vivek Nagar,Bangalore"
938,Wilson Road,1277333,Bangalore,15,51.50341,-0.12759,"Wilson Road,Bangalore"
927,HSR Layout,1277333,Bangalore,15,12.90814,77.64761,"HSR Layout,Bangalore"
1770,Taleigao,1,Goa,,15.48153,73.82197,"Taleigao,Goa"
1175,Kothrud,1259229,Pune,34,18.5074,73.80765,"Kothrud,Pune"
1176,Bavdhan,1259229,Pune,34,18.5156,73.78191,"Bavdhan,Pune"
1177,Deccan Gymkhana,1259229,Pune,34,18.51756,73.84166,"Deccan Gymkhana,Pune"
1178,Karve Nagar,1259229,Pune,34,18.48976,73.8203,"Karve Nagar,Pune"
1179,Navi Peth,1259229,Pune,34,18.50682,73.84044,"Navi Peth,Pune"
1180,Paud Road,1259229,Pune,34,18.50502,73.7655,"Paud Road,Pune"
1169,Lohegaon,1259229,Pune,32,18.59113,73.91882,"Lohegaon,Pune"
1170,Nagar Road,1259229,Pune,32,18.56289,73.93676,"Nagar Road,Pune"
1171,Pimpri,1259229,Pune,32,18.64084,73.7221,"Pimpri,Pune"
1172,Raviwar Peth,1259229,Pune,32,18.51745,73.86124,"Raviwar Peth,Pune"
1173,Wakad,1259229,Pune,32,18.59894,73.76527,"Wakad,Pune"
1174,Yerawada,1259229,Pune,32,18.55288,73.87964,"Yerawada,Pune"
1181,Agarkar Nagar,1259229,Pune,31,18.52808,73.87202,"Agarkar Nagar,Pune"
1182,Erandwane,1259229,Pune,31,18.50859,73.83172,"Erandwane,Pune"
1183,Kondhwa,1259229,Pune,31,18.47709,73.89069,"Kondhwa,Pune"
1714,Jaipur Bypass Road,4,Bikaner,,27.36927,75.58185,"Jaipur Bypass Road,Bikaner"
1726,Keshav nagar,1253987,Udaipur,,24.59275,73.71492,"Keshav nagar,Udaipur"
1738,Chetak,1253987,Udaipur,,51.50341,-0.12759,"Chetak,Udaipur"
1750,Lakhawali,1253987,Udaipur,,24.68155,73.69482,"Lakhawali,Udaipur"
1760,Colva,1,Goa,,15.21118,73.93951,"Colva,Goa"
1362,Margao,1,Goa,50,15.28322,73.98619,"Margao,Goa"
1363,Vasco-da-gama,1,Goa,50,15.38603,73.84404,"Vasco-da-gama,Goa"
1364,Panjim,1,Goa,50,15.49093,73.82785,"Panjim,Goa"
1372,Calangute,1,Goa,49,15.53112,73.7625,"Calangute,Goa"
1373,Candolim,1,Goa,49,15.51453,73.76838,"Candolim,Goa"
1374,Mapusa,1,Goa,49,15.60023,73.8125,"Mapusa,Goa"
1375,Morjim,1,Goa,49,15.63162,73.73896,"Morjim,Goa"
1376,Miramar,1,Goa,49,15.47654,73.81103,"Miramar,Goa"
1377,Tivim,1,Goa,49,15.61806,73.84383,"Tivim,Goa"
1378,Vagator,1,Goa,49,15.59886,73.75661,"Vagator,Goa"
1317,Raja Park,1269515,Jaipur,66,26.89475,75.83012,"Raja Park,Jaipur"
1322,Tilak Nagar,1269515,Jaipur,66,26.89452,75.8213,"Tilak Nagar,Jaipur"
1325,Civil Lines,1269515,Jaipur,67,26.90593,75.78444,"Civil Lines,Jaipur"
1330,Sodala,1269515,Jaipur,67,26.90647,75.7728,"Sodala,Jaipur"
1327,Mansarovar,1269515,Jaipur,67,26.84968,75.76919,"Mansarovar,Jaipur"
1335,Bhankrota,1269515,Jaipur,67,26.87146,75.69587,"Bhankrota,Jaipur"
1334,Bani Park,1269515,Jaipur,69,26.93070,75.79361,"Bani Park,Jaipur"
1340,Shastri Nagar,1269515,Jaipur,69,26.95031,75.80098,"Shastri Nagar,Jaipur"
1319,Samode,1269515,Jaipur,69,27.205,75.8055,"Samode,Jaipur"
1344,Durgapura,1269515,Jaipur,64,26.8518,75.78622,"Durgapura,Jaipur"
1326,Jagatpura,1269515,Jaipur,64,26.81767,75.86172,"Jagatpura,Jaipur"
1347,Kukas,1269515,Jaipur,65,27.03059,75.89003,"Kukas,Jaipur"
1324,Bais Godam,1269515,Jaipur,70,26.89714,75.7864,"Bais Godam,Jaipur"
1348,Khar (East),1275339,Mumbai,4,19.07166,72.84399,"Khar (East),Mumbai"
418,Bhandup (West),1275339,Mumbai,3,19.15099,72.93153,"Bhandup (West),Mumbai"
424,Ghatkopar (East),1275339,Mumbai,3,19.07964,72.90701,"Ghatkopar (East),Mumbai"
425,Ghatkopar (West),1275339,Mumbai,3,19.09081,72.90767,"Ghatkopar (West),Mumbai"
435,Kurla (East),1275339,Mumbai,3,19.06205,72.88344,"Kurla (East),Mumbai"
487,Kurla (West),1275339,Mumbai,3,19.07075,72.87813,"Kurla (West),Mumbai"
443,Mulund (East),1275339,Mumbai,3,19.15651,72.96377,"Mulund (East),Mumbai"
444,Mulund (West),1275339,Mumbai,3,19.17255,72.94254,"Mulund (West),Mumbai"
456,Powai,1275339,Mumbai,3,19.11968,72.90508,"Powai,Mumbai"
468,Sion (East),1275339,Mumbai,3,19.03515,72.86632,"Sion (East),Mumbai"
469,Sion (West),1275339,Mumbai,3,19.03949,72.85971,"Sion (West),Mumbai"
484,Vikhroli (East),1275339,Mumbai,3,19.09118,72.92086,"Vikhroli (East),Mumbai"
485,Vikhroli (West),1275339,Mumbai,3,19.10677,72.92254,"Vikhroli (West),Mumbai"
9,Andheri (East),1275339,Mumbai,4,19.11549,72.8727,"Andheri (East),Mumbai"
10,Andheri (West),1275339,Mumbai,4,19.13633,72.82766,"Andheri (West),Mumbai"
22,Borivali (East),1275339,Mumbai,4,19.22406,72.86665,"Borivali (East),Mumbai"
23,Borivali (West),1275339,Mumbai,4,19.24616,72.85091,"Borivali (West),Mumbai"
30,Dahisar (East),1275339,Mumbai,4,19.25393,72.86725,"Dahisar (East),Mumbai"
31,Dahisar (West),1275339,Mumbai,4,19.25644,72.85463,"Dahisar (West),Mumbai"
44,Goregaon (East),1275339,Mumbai,4,19.15515,72.86786,"Goregaon (East),Mumbai"
45,Goregaon (West),1275339,Mumbai,4,19.16293,72.83924,"Goregaon (West),Mumbai"
60,Jogeshwari (East),1275339,Mumbai,4,19.13703,72.85497,"Jogeshwari (East),Mumbai"
61,Jogeshwari (West),1275339,Mumbai,4,19.14051,72.84216,"Jogeshwari (West),Mumbai"
64,Kandivali (East),1275339,Mumbai,4,19.21145,72.87372,"Kandivali (East),Mumbai"
65,Kandivali (West),1275339,Mumbai,4,19.19982,72.84259,"Kandivali (West),Mumbai"
84,Malad (East),1275339,Mumbai,4,19.18087,72.85746,"Malad (East),Mumbai"
85,Malad (West),1275339,Mumbai,4,19.18276,72.84015,"Malad (West),Mumbai"
363,Mira Bhayandar,1275339,Mumbai,4,19.29523,72.85439,"Mira Bhayandar,Mumbai"
365,Mira Road East,1275339,Mumbai,4,19.28714,72.86884,"Mira Road East,Mumbai"
378,Palghar,1275339,Mumbai,4,19.07598,72.87766,"Palghar,Mumbai"
401,Vasai East,1275339,Mumbai,4,19.39193,72.83973,"Vasai East,Mumbai"
403,Vasai West,1275339,Mumbai,4,19.36664,72.8161,"Vasai West,Mumbai"
407,Virar East,1275339,Mumbai,4,19.46666,72.81148,"Virar East,Mumbai"
408,Virar West,1275339,Mumbai,4,19.45882,72.8113,"Virar West,Mumbai"
159,Belapur,1275339,Mumbai,53,19.01969,73.02644,"Belapur,Mumbai"
162,Ghansoli,1275339,Mumbai,53,19.12536,72.9992,"Ghansoli,Mumbai"
167,Kamothe,1275339,Mumbai,53,19.01662,73.0966,"Kamothe,Mumbai"
176,Mahape,1275339,Mumbai,53,19.11829,73.02759,"Mahape,Mumbai"
178,Nerul,1275339,Mumbai,53,19.03558,73.02282,"Nerul,Mumbai"
184,Rabale,1275339,Mumbai,53,19.14633,73.00806,"Rabale,Mumbai"
189,Seawoods,1275339,Mumbai,53,19.00942,73.01987,"Seawoods,Mumbai"
498,Badlapur (East),1275339,Mumbai,54,19.2393,73.14107,"Badlapur (East),Mumbai"
1715,Sam Road,1269507,Jaisalmer,,27.40136,70.49429,"Sam Road,Jaisalmer"
1727,Ashok nagar,1253987,Udaipur,,24.58863,73.70218,"Ashok nagar,Udaipur"
1739,Rampura,1253987,Udaipur,,24.76196,74.08582,"Rampura,Udaipur"
1751,Iswal,1253987,Udaipur,,24.73007,73.62566,"Iswal,Udaipur"
1761,Betalbatim,1,Goa,,15.29672,73.92358,"Betalbatim,Goa"
1771,Uccasaim,1,Goa,,15.58123,73.84338,"Uccasaim,Goa"
1386,Fatehpura,1253987,Udaipur,51,24.61413,73.68558,"Fatehpura,Udaipur"
1716,Hiren mangri,1253987,Udaipur,,24.54651,73.69841,"Hiren mangri,Udaipur"
1728,Subash nagar,1253987,Udaipur,,24.58257,73.7191,"Subash nagar,Udaipur"
1740,Ambavgarh,1253987,Udaipur,,51.50341,-0.12759,"Ambavgarh,Udaipur"
1752,Panerio ki madari,1253987,Udaipur,,51.50341,-0.12759,"Panerio ki madari,Udaipur"
1762,Varca,1,Goa,,15.23237,73.94311,"Varca,Goa"
1772,Sangolda,1,Goa,,15.5351,73.81544,"Sangolda,Goa"
821,Civil Lines,1273294,Delhi,6,28.68143,77.22269,"Civil Lines,Delhi"
823,Kamla Nagar,1273294,Delhi,6,28.68091,77.20459,"Kamla Nagar,Delhi"
839,Janakpuri,1273294,Delhi,10,28.6219,77.08784,"Janakpuri,Delhi"
843,Rajouri Garden,1273294,Delhi,10,28.64153,77.12092,"Rajouri Garden,Delhi"
847,Defence Colony,1273294,Delhi,9,28.57263,77.23251,"Defence Colony,Delhi"
849,Green Park,1273294,Delhi,9,28.55845,77.20294,"Green Park,Delhi"
831,INA Colony,1273294,Delhi,9,28.57822,77.21262,"INA Colony,Delhi"
833,Khan Market,1273294,Delhi,9,28.60009,77.22704,"Khan Market,Delhi"
829,Connaught Place,1273294,Delhi,7,28.63145,77.21667,"Connaught Place,Delhi"
828,Chanakyapuri,1273294,Delhi,7,28.59385,77.18874,"Chanakyapuri,Delhi"
824,Paharganj,1273294,Delhi,7,28.64804,77.21299,"Paharganj,Delhi"
1304,Bapu Nagar,1269515,Jaipur,64,26.88983,75.80836,"Bapu Nagar,Jaipur"
1316,Malviya Nagar,1269515,Jaipur,64,26.85487,75.8243,"Malviya Nagar,Jaipur"
1315,Lal Kothi,1269515,Jaipur,64,26.89231,75.79848,"Lal Kothi,Jaipur"
734,Byculla,1275339,Mumbai,2,18.97184,72.8436,"Byculla,Mumbai"
738,Chembur (East),1275339,Mumbai,3,19.04399,72.91025,"Chembur (East),Mumbai"
739,Chembur (West),1275339,Mumbai,3,19.04715,72.86616,"Chembur (West),Mumbai"
818,Panvel,1275339,Mumbai,53,18.9894,73.11752,"Panvel,Mumbai"
506,Dombivili (East),1275339,Mumbai,54,19.20572,73.09553,"Dombivili (East),Mumbai"
507,Dombivili (West),1275339,Mumbai,54,19.21576,73.07299,"Dombivili (West),Mumbai"
517,Kalyan (East),1275339,Mumbai,54,19.22849,73.12297,"Kalyan (East),Mumbai"
518,Kalyan (West),1275339,Mumbai,54,19.24414,73.12173,"Kalyan (West),Mumbai"
647,Thane (East),1275339,Mumbai,54,19.17804,72.97854,"Thane (East),Mumbai"
817,Thane (West),1275339,Mumbai,54,19.22666,72.98384,"Thane (West),Mumbai"
1717,Kaladwas,1253987,Udaipur,,24.56019,73.75808,"Kaladwas,Udaipur"
1729,College road,1253987,Udaipur,,24.57953,73.70328,"College road,Udaipur"
1741,Mallatalai,1253987,Udaipur,,24.58856,73.66245,"Mallatalai,Udaipur"
1753,Ubeshwar road,1253987,Udaipur,,51.50341,-0.12759,"Ubeshwar road,Udaipur"
1763,Verna,1,Goa,,15.35987,73.94186,"Verna,Goa"
1773,Sinquerim,1,Goa,,51.50341,-0.12759,"Sinquerim,Goa"
1408,Basaveshwaranagar,1277333,Bangalore,16,12.96389,77.538286,"Basaveshwaranagar,Bangalore"
1409,Kamakshipalya,1277333,Bangalore,16,12.98868,77.52706,"Kamakshipalya,Bangalore"
1407,Rajajinagar,1277333,Bangalore,16,12.99006,77.55249,"Rajajinagar,Bangalore"
792,Mahim (West),1275339,Mumbai,2,19.03201,72.8401,"Mahim (West),Mumbai"
755,Sewri,1275339,Mumbai,3,18.99108,72.83409,"Sewri,Mumbai"
766,Wadala West,1275339,Mumbai,3,19.01641,72.85526,"Wadala West,Mumbai"
772,Bandra (East),1275339,Mumbai,4,19.06053,72.84935,"Bandra (East),Mumbai"
773,Bandra (West),1275339,Mumbai,4,19.06069,72.83625,"Bandra (West),Mumbai"
781,Juhu,1275339,Mumbai,4,19.09882,72.83207,"Juhu,Mumbai"
787,Khar West,1275339,Mumbai,4,19.07169,72.83413,"Khar West,Mumbai"
802,Santacruz (East),1275339,Mumbai,4,19.07937,72.85626,"Santacruz (East),Mumbai"
803,Santacruz (West),1275339,Mumbai,4,19.08151,72.83768,"Santacruz (West),Mumbai"
810,Vile Parle (East),1275339,Mumbai,4,19.09638,72.8564,"Vile Parle (East),Mumbai"
811,Vile Parle (West),1275339,Mumbai,4,19.1103,72.84097,"Vile Parle (West),Mumbai"
1718,Bhuwana,1253987,Udaipur,,51.50341,-0.12759,"Bhuwana,Udaipur"
1730,University road,1253987,Udaipur,,24.58997,73.71744,"University road,Udaipur"
1742,Rani road,1253987,Udaipur,,24.59529,73.66495,"Rani road,Udaipur"
1754,Nathudwara,1253987,Udaipur,,24.92914,73.82132,"Nathudwara,Udaipur"
1764,Nuvem,1,Goa,,15.31531,73.95362,"Nuvem,Goa"
1774,Parra,1,Goa,,15.57573,73.78897,"Parra,Goa"
1184,Akurdi,1259229,Pune,31,18.65048,73.77858,"Akurdi,Pune"
1185,Koregaon Park,1259229,Pune,31,18.53621,73.89398,"Koregaon Park,Pune"
1186,Narayan Peth,1259229,Pune,31,18.51547,73.85007,"Narayan Peth,Pune"
1187,Nigdi,1259229,Pune,31,18.65713,73.76591,"Nigdi,Pune"
1188,Shivaji Nagar,1259229,Pune,31,18.53082,73.84747,"Shivaji Nagar,Pune"
1189,Somwar Peth,1259229,Pune,31,18.5225,73.86676,"Somwar Peth,Pune"
1190,Swargate,1259229,Pune,31,18.50183,73.86359,"Swargate,Pune"
1719,Shobhagpura,1253987,Udaipur,,24.60567,73.70932,"Shobhagpura,Udaipur"
1731,Inside surajpole,1253987,Udaipur,,24.57951,73.69604,"Inside surajpole,Udaipur"
1743,Badi,1253987,Udaipur,,24.61731,73.62271,"Badi,Udaipur"
1755,Delwara,1253987,Udaipur,,24.77521,73.74632,"Delwara,Udaipur"
1765,Utorda,1,Goa,,15.31623,73.90806,"Utorda,Goa"
1775,Merces,1,Goa,,15.48245,73.8522,"Merces,Goa"
